x, y, z
0.072479, -0.062356, -0.050336
0.072923, -0.061836, -0.049468
0.073364, -0.061313, -0.048600
0.073801, -0.060786, -0.047732
0.074235, -0.060255, -0.046867
0.075095, -0.059179, -0.045141
0.075944, -0.058086, -0.043425
0.076781, -0.056975, -0.041717
0.077606, -0.055847, -0.040018
0.078418, -0.054701, -0.038328
0.079217, -0.053537, -0.036646
0.080003, -0.052355, -0.034974
0.080775, -0.051156, -0.033311
0.081533, -0.049938, -0.031657
0.082277, -0.048703, -0.030013
0.083006, -0.047449, -0.028379
0.083720, -0.046178, -0.026756
0.084418, -0.044889, -0.025142
0.085098, -0.043588, -0.023530
0.085761, -0.042268, -0.021930
0.086407, -0.040930, -0.020341
0.087038, -0.039572, -0.018766
0.087651, -0.038195, -0.017204
0.088247, -0.036797, -0.015657
0.088825, -0.035378, -0.014125
0.089385, -0.033939, -0.012608
0.089925, -0.032480, -0.011107
0.090446, -0.031001, -0.009620
0.090946, -0.029502, -0.008149
0.091425, -0.027982, -0.006694
0.091883, -0.026440, -0.005257
0.092318, -0.024877, -0.003839
0.092731, -0.023290, -0.002442
0.093121, -0.021680, -0.001066
0.093486, -0.020048, 0.000290
0.093825, -0.018394, 0.001627
0.094138, -0.016721, 0.002947
0.094422, -0.015031, 0.004251
0.094678, -0.013324, 0.005541
0.094905, -0.011597, 0.006810
0.095103, -0.009843, 0.008052
0.095271, -0.008057, 0.009257
0.095408, -0.006233, 0.010417
0.095512, -0.004363, 0.011524
0.095580, -0.002449, 0.012577
0.095610, -0.000491, 0.013577
0.095599, 0.001514, 0.014519
0.095544, 0.003572, 0.015393
0.095442, 0.005692, 0.016188
0.095286, 0.007883, 0.016890
0.095185, 0.009020, 0.017187
0.095065, 0.010201, 0.017428
0.094924, 0.011444, 0.017589
0.094752, 0.012788, 0.017620
0.094587, 0.013955, 0.017527
0.094496, 0.014562, 0.017450
0.094393, 0.015214, 0.017315
0.094332, 0.015587, 0.017188
0.094295, 0.015808, 0.017080
0.094273, 0.015941, 0.016998
0.094239, 0.016138, 0.016835
0.094193, 0.016407, 0.016409
0.094186, 0.016449, 0.016268
0.094178, 0.016491, 0.016044
0.094176, 0.016504, 0.015682
0.094190, 0.016424, 0.015096
0.094217, 0.016271, 0.014601
0.094292, 0.015827, 0.013785
0.094403, 0.015153, 0.012915
0.094513, 0.014451, 0.012081
0.094621, 0.013722, 0.011280
0.094729, 0.012962, 0.010515
0.094931, 0.011384, 0.009057
0.095110, 0.009776, 0.007633
0.095264, 0.008142, 0.006237
0.095391, 0.006486, 0.004867
0.095490, 0.004810, 0.003519
0.095560, 0.003117, 0.002189
0.095601, 0.001412, 0.000875
0.095611, -0.000304, -0.000428
0.095590, -0.002026, -0.001722
0.095538, -0.003752, -0.003010
0.095454, -0.005481, -0.004294
0.095339, -0.007209, -0.005577
0.095193, -0.008933, -0.006861
0.095016, -0.010654, -0.008145
0.094808, -0.012371, -0.009431
0.094568, -0.014083, -0.010717
0.094298, -0.015791, -0.012002
0.093997, -0.017494, -0.013288
0.093665, -0.019191, -0.014573
0.093303, -0.020882, -0.015858
0.092910, -0.022567, -0.017143
0.092486, -0.024244, -0.018428
0.092033, -0.025913, -0.019713
0.091549, -0.027574, -0.020998
0.091035, -0.029225, -0.022283
0.090492, -0.030867, -0.023568
0.089918, -0.032499, -0.024853
0.089316, -0.034120, -0.026138
0.088684, -0.035730, -0.027423
0.088023, -0.037329, -0.028708
0.087333, -0.038915, -0.029993
0.086615, -0.040488, -0.031278
0.085869, -0.042049, -0.032563
0.085094, -0.043595, -0.033849
0.084291, -0.045127, -0.035134
0.083461, -0.046645, -0.036419
0.082604, -0.048147, -0.037704
0.081739, -0.049601, -0.039036
0.080832, -0.051066, -0.040329
0.079898, -0.052514, -0.041622
0.078939, -0.053946, -0.042915
0.077954, -0.055360, -0.044208
0.076943, -0.056756, -0.045501
0.075908, -0.058134, -0.046793
0.074848, -0.059492, -0.048086
0.074308, -0.060164, -0.048733
0.073763, -0.060832, -0.049379
0.073212, -0.061494, -0.050026
0.072655, -0.062151, -0.050672
