x, y, z
0.068002, -0.057390, -0.049945
0.068400, -0.056915, -0.049097
0.068795, -0.056437, -0.048250
0.069187, -0.055956, -0.047403
0.069576, -0.055471, -0.046558
0.070347, -0.054490, -0.044873
0.071109, -0.053492, -0.043196
0.071860, -0.052478, -0.041527
0.072602, -0.051448, -0.039867
0.073332, -0.050402, -0.038214
0.074051, -0.049339, -0.036569
0.074758, -0.048260, -0.034932
0.075454, -0.047165, -0.033305
0.076138, -0.046053, -0.031686
0.076809, -0.044925, -0.030076
0.077467, -0.043780, -0.028475
0.078113, -0.042618, -0.026884
0.078744, -0.041440, -0.025302
0.079358, -0.040250, -0.023721
0.079959, -0.039044, -0.022152
0.080545, -0.037820, -0.020593
0.081117, -0.036578, -0.019046
0.081673, -0.035317, -0.017512
0.082215, -0.034037, -0.015991
0.082741, -0.032738, -0.014484
0.083251, -0.031419, -0.012992
0.083744, -0.030081, -0.011513
0.084219, -0.028723, -0.010048
0.084676, -0.027347, -0.008597
0.085114, -0.025951, -0.007162
0.085533, -0.024534, -0.005743
0.085933, -0.023096, -0.004341
0.086312, -0.021636, -0.002958
0.086670, -0.020153, -0.001595
0.087006, -0.018648, -0.000251
0.087319, -0.017122, 0.001076
0.087608, -0.015578, 0.002387
0.087871, -0.014018, 0.003684
0.088108, -0.012441, 0.004967
0.088319, -0.010844, 0.006232
0.088503, -0.009222, 0.007471
0.088660, -0.007567, 0.008677
0.088788, -0.005874, 0.009840
0.088886, -0.004138, 0.010955
0.088951, -0.002356, 0.012021
0.088981, -0.000531, 0.013036
0.088972, 0.001340, 0.013999
0.088922, 0.003264, 0.014900
0.088827, 0.005250, 0.015727
0.088682, 0.007306, 0.016469
0.088587, 0.008376, 0.016790
0.088475, 0.009489, 0.017059
0.088341, 0.010664, 0.017254
0.088178, 0.011939, 0.017329
0.088020, 0.013049, 0.017282
0.087933, 0.013628, 0.017230
0.087834, 0.014251, 0.017124
0.087775, 0.014610, 0.017016
0.087739, 0.014823, 0.016922
0.087717, 0.014953, 0.016848
0.087684, 0.015145, 0.016700
0.087637, 0.015414, 0.016305
0.087629, 0.015460, 0.016173
0.087621, 0.015506, 0.015961
0.087616, 0.015531, 0.015619
0.087626, 0.015474, 0.015059
0.087649, 0.015346, 0.014584
0.087717, 0.014953, 0.013794
0.087819, 0.014342, 0.012945
0.087921, 0.013704, 0.012129
0.088022, 0.013039, 0.011343
0.088122, 0.012344, 0.010591
0.088313, 0.010896, 0.009152
0.088483, 0.009418, 0.007744
0.088630, 0.007915, 0.006363
0.088753, 0.006389, 0.005006
0.088850, 0.004844, 0.003669
0.088922, 0.003283, 0.002348
0.088966, 0.001709, 0.001042
0.088982, 0.000125, -0.000253
0.088970, -0.001466, -0.001541
0.088930, -0.003062, -0.002823
0.088860, -0.004659, -0.004101
0.088762, -0.006256, -0.005378
0.088635, -0.007850, -0.006656
0.088480, -0.009441, -0.007934
0.088296, -0.011029, -0.009214
0.088084, -0.012612, -0.010494
0.087843, -0.014192, -0.011773
0.087574, -0.015767, -0.013053
0.087277, -0.017337, -0.014332
0.086952, -0.018902, -0.015611
0.086598, -0.020461, -0.016890
0.086217, -0.022013, -0.018169
0.085807, -0.023558, -0.019448
0.085370, -0.025095, -0.020727
0.084906, -0.026624, -0.022006
0.084414, -0.028145, -0.023285
0.083895, -0.029657, -0.024564
0.083349, -0.031159, -0.025844
0.082776, -0.032650, -0.027123
0.082176, -0.034132, -0.028402
0.081550, -0.035602, -0.029681
0.080897, -0.037061, -0.030960
0.080218, -0.038508, -0.032239
0.079514, -0.039943, -0.033518
0.078784, -0.041364, -0.034797
0.078028, -0.042773, -0.036076
0.077247, -0.044167, -0.037355
0.076461, -0.045515, -0.038678
0.075634, -0.046876, -0.039964
0.074783, -0.048222, -0.041251
0.073909, -0.049552, -0.042537
0.073010, -0.050866, -0.043823
0.072089, -0.052164, -0.045110
0.071144, -0.053445, -0.046396
0.070176, -0.054710, -0.047682
0.069684, -0.055335, -0.048326
0.069186, -0.055956, -0.048969
0.068683, -0.056573, -0.049612
0.068174, -0.057185, -0.050255
