x, y, z
0.079477, -0.067773, -0.049560
0.079962, -0.067199, -0.048687
0.080444, -0.066622, -0.047814
0.080922, -0.066041, -0.046942
0.081396, -0.065455, -0.046071
0.082335, -0.064270, -0.044336
0.083261, -0.063066, -0.042612
0.084173, -0.061843, -0.040897
0.085072, -0.060601, -0.039191
0.085956, -0.059341, -0.037494
0.086825, -0.058062, -0.035806
0.087679, -0.056764, -0.034129
0.088517, -0.055447, -0.032461
0.089340, -0.054112, -0.030804
0.090147, -0.052757, -0.029158
0.090936, -0.051384, -0.027522
0.091709, -0.049992, -0.025897
0.092464, -0.048581, -0.024283
0.093198, -0.047158, -0.022671
0.093914, -0.045715, -0.021071
0.094612, -0.044253, -0.019484
0.095291, -0.042771, -0.017911
0.095951, -0.041269, -0.016353
0.096592, -0.039745, -0.014811
0.097213, -0.038201, -0.013285
0.097814, -0.036636, -0.011775
0.098393, -0.035050, -0.010282
0.098951, -0.033443, -0.008805
0.099486, -0.031816, -0.007345
0.099998, -0.030169, -0.005902
0.100486, -0.028499, -0.004478
0.100951, -0.026807, -0.003075
0.101391, -0.025092, -0.001694
0.101805, -0.023353, -0.000336
0.102194, -0.021592, 0.001000
0.102554, -0.019809, 0.002316
0.102886, -0.018007, 0.003613
0.103188, -0.016188, 0.004894
0.103459, -0.014352, 0.006159
0.103699, -0.012496, 0.007402
0.103909, -0.010614, 0.008615
0.104087, -0.008699, 0.009789
0.104232, -0.006746, 0.010914
0.104342, -0.004750, 0.011982
0.104414, -0.002708, 0.012992
0.104448, -0.000623, 0.013944
0.104439, 0.001507, 0.014835
0.104384, 0.003690, 0.015652
0.104281, 0.005934, 0.016384
0.104123, 0.008248, 0.017016
0.104022, 0.009446, 0.017273
0.103901, 0.010687, 0.017470
0.103759, 0.011990, 0.017581
0.103588, 0.013392, 0.017551
0.103424, 0.014604, 0.017401
0.103333, 0.015233, 0.017293
0.103231, 0.015906, 0.017123
0.103172, 0.016290, 0.016973
0.103136, 0.016515, 0.016852
0.103114, 0.016651, 0.016759
0.103082, 0.016849, 0.016580
0.103039, 0.017110, 0.016124
0.103032, 0.017148, 0.015976
0.103027, 0.017181, 0.015741
0.103027, 0.017179, 0.015363
0.103046, 0.017069, 0.014756
0.103075, 0.016887, 0.014248
0.103156, 0.016388, 0.013419
0.103271, 0.015647, 0.012544
0.103385, 0.014877, 0.011707
0.103496, 0.014080, 0.010906
0.103605, 0.013254, 0.010145
0.103810, 0.011543, 0.008698
0.103989, 0.009803, 0.007288
0.104140, 0.008037, 0.005909
0.104263, 0.006249, 0.004557
0.104355, 0.004441, 0.003230
0.104417, 0.002618, 0.001922
0.104447, 0.000782, 0.000630
0.104444, -0.001063, -0.000649
0.104409, -0.002915, -0.001919
0.104341, -0.004771, -0.003182
0.104239, -0.006629, -0.004441
0.104104, -0.008485, -0.005698
0.103937, -0.010338, -0.006956
0.103736, -0.012187, -0.008216
0.103503, -0.014032, -0.009476
0.103237, -0.015871, -0.010737
0.102938, -0.017706, -0.011998
0.102606, -0.019536, -0.013258
0.102242, -0.021359, -0.014518
0.101846, -0.023176, -0.015778
0.101417, -0.024985, -0.017037
0.100956, -0.026787, -0.018297
0.100463, -0.028580, -0.019557
0.099939, -0.030364, -0.020817
0.099382, -0.032138, -0.022077
0.098795, -0.033902, -0.023337
0.098175, -0.035656, -0.024597
0.097525, -0.037398, -0.025857
0.096844, -0.039128, -0.027117
0.096132, -0.040846, -0.028377
0.095390, -0.042551, -0.029637
0.094617, -0.044242, -0.030897
0.093814, -0.045919, -0.032156
0.092982, -0.047582, -0.033416
0.092120, -0.049230, -0.034676
0.091229, -0.050862, -0.035936
0.090309, -0.052478, -0.037196
0.089380, -0.054046, -0.038507
0.088407, -0.055623, -0.039775
0.087406, -0.057183, -0.041044
0.086378, -0.058724, -0.042312
0.085322, -0.060248, -0.043580
0.084240, -0.061752, -0.044849
0.083131, -0.063237, -0.046117
0.081996, -0.064702, -0.047386
0.081419, -0.065427, -0.048020
0.080835, -0.066147, -0.048654
0.080245, -0.066861, -0.049288
0.079649, -0.067571, -0.049922
