,TimeStep,GHI,Load,T,Wind
0,0,0.0,400.0103440151515,-0.3,2.9303030303030306
0,1,0.0,390.4187391030303,-0.44242424242424216,2.896969696969697
0,2,0.0,386.81337689090907,-0.5818181818181802,2.9242424242424248
0,3,0.0,385.2202596818182,-0.684848484848484,2.878787878787879
0,4,0.0,384.66356872424245,-0.8272727272727263,2.7454545454545456
0,5,0.030303030303030304,380.8973516484848,-0.8272727272727284,2.7878787878787876
0,6,2.090909090909091,377.786537,-0.7848484848484826,2.593939393939394
0,7,15.333333333333334,385.2052970363637,-0.7606060606060598,2.6999999999999997
0,8,45.15151515151516,402.5425785272727,-0.63030303030303,2.806060606060606
0,9,99.75757575757576,419.7046223969697,-0.47878787878787854,2.7151515151515153
0,10,156.66666666666669,434.0779264909091,0.02727272727272485,3.063636363636363
0,11,189.1818181818182,445.5433305090909,0.4515151515151505,3.0787878787878786
0,12,181.63636363636363,447.97472480303037,0.8878787878787875,3.090909090909091
0,13,164.1818181818182,440.691786069697,1.1636363636363625,3.121212121212122
0,14,119.36363636363635,433.104478260606,1.1636363636363625,3.0
0,15,65.45454545454542,429.83082684242424,1.1545454545454554,2.90909090909091
0,16,23.6969696969697,432.0466535818182,0.8848484848484865,3.1515151515151505
0,17,3.3333333333333335,446.8068516242424,0.5242424242424232,2.96969696969697
0,18,0.0,453.15530159696976,0.16363636363636402,2.7878787878787876
0,19,0.0,447.85468747272733,-0.14242424242424326,2.839393939393938
0,20,0.0,434.8664227030303,-0.28787878787878857,2.751515151515152
0,21,0.0,425.79985590606066,-0.42424242424242453,2.9575757575757575
0,22,0.0,426.643268569697,-0.5909090909090874,3.103030303030303
0,23,0.0,408.85667720303036,-0.7181818181818173,3.2242424242424237
1,0,0.0,371.0193135387097,12.44032258064516,1.8387096774193545
1,1,0.0,360.4323133935484,12.188709677419348,1.966129032258065
1,2,0.0,355.21041970806453,12.053225806451602,2.0290322580645173
1,3,0.0,355.4796826064516,11.793548387096779,2.0322580645161294
1,4,2.3548387096774195,364.0713840016129,11.60967741935484,1.832258064516129
1,5,32.33870967741934,383.5208302080645,11.575806451612905,2.193548387096774
1,6,109.20967741935483,434.41929087419356,11.92096774193548,2.1451612903225814
1,7,201.3064516129032,471.64815823870964,12.654838709677412,2.387096774193548
1,8,288.9838709677419,492.8606844451614,13.485483870967741,2.783870967741936
1,9,373.6774193548387,501.20547535161296,14.312903225806453,2.9677419354838714
1,10,442.0483870967741,512.4602336096774,15.253225806451608,3.32258064516129
1,11,477.4354838709677,522.4390426354839,15.9241935483871,3.2419354838709675
1,12,461.61290322580663,521.3231983016129,16.12903225806451,3.241935483870966
1,13,434.79032258064495,517.2940526290322,16.58548387096774,3.290322580645162
1,14,379.58064516129025,508.1158421,16.553225806451614,3.1290322580645156
1,15,298.0322580645162,499.3051096774193,16.499999999999996,2.8064516129032264
1,16,209.29032258064524,489.3431186967742,16.048387096774196,2.6145161290322583
1,17,122.19354838709677,485.70841930483874,15.61935483870968,2.3564516129032262
1,18,42.33870967741936,479.70556050806454,14.825806451612912,2.033870967741936
1,19,2.532258064516129,473.8328749209678,13.999999999999996,1.7870967741935477
1,20,0.0,461.35151026129034,13.317741935483879,1.9403225806451616
1,21,0.0,442.70654106451616,12.945161290322577,1.856451612903226
1,22,0.0,425.1675847145162,12.722580645161289,2.0080645161290325
1,23,0.0,396.8762149080645,12.414516129032265,1.9951612903225804
2,0,0.0,356.7662891117647,10.596078431372545,2.292156862745098
2,1,0.0,345.004318945098,10.309803921568623,2.511764705882354
2,2,0.0,338.7764678098039,10.052941176470592,2.4176470588235306
2,3,0.0,337.3462483039216,9.874509803921569,2.4176470588235297
2,4,1.6666666666666667,337.33993773137263,9.690196078431379,2.2960784313725493
2,5,31.960784313725497,337.14269091176465,9.660784313725491,2.2156862745098036
2,6,99.58823529411764,340.96684655490196,9.98235294117647,2.215686274509804
2,7,198.5490196078432,353.9918437411765,10.839215686274509,2.55686274509804
2,8,298.0392156862746,376.8986226705883,11.880392156862744,2.7254901960784315
2,9,403.43137254901956,397.04227243921565,12.825490196078434,2.9019607843137254
2,10,481.3921568627451,408.40178912549015,13.986274509803927,3.1647058823529415
2,11,513.5882352941176,422.4770879999999,14.803921568627452,3.250980392156862
2,12,504.80392156862746,422.2472544392156,15.378431372549018,3.1999999999999993
2,13,462.07843137254906,411.2898536156863,15.772549019607842,3.098039215686274
2,14,412.2156862745098,401.098748445098,16.009803921568622,2.9137254901960787
2,15,319.80392156862746,394.4386449666667,16.05882352941176,2.92156862745098
2,16,220.56862745098047,390.620698927451,15.937254901960786,2.7215686274509805
2,17,108.9019607843137,394.2969807490196,15.27647058823529,2.480392156862746
2,18,31.980392156862738,399.68960919999995,14.26862745098038,2.0529411764705876
2,19,1.1372549019607845,401.89743388627454,13.092156862745094,1.9
2,20,0.0,395.79816305686273,12.2156862745098,2.0019607843137255
2,21,0.0,389.2491043039215,11.713725490196081,2.1568627450980395
2,22,0.0,382.6739954372549,11.349019607843134,2.270588235294117
2,23,0.0,361.4822906921569,10.960784313725492,2.2372549019607857
3,0,0.0,429.0346072327586,0.37241379310345196,4.151724137931035
3,1,0.0,416.62026185517243,0.24310344827586192,4.232758620689656
3,2,0.0,411.96699098965524,0.13275862068965408,4.189655172413792
3,3,0.0,414.04173760344827,0.04999999999999822,4.30344827586207
3,4,0.0,420.61619041379305,-0.08103448275862064,4.403448275862069
3,5,0.0,439.27639662586205,-0.17241379310345054,4.275862068965517
3,6,3.655172413793103,491.2119048603449,-0.2051724137931039,4.20689655172414
3,7,17.20689655172414,533.1339511568965,-0.17413793103448041,4.310344827586206
3,8,57.79310344827586,550.1004317172413,0.062068965517243765,4.39655172413793
3,9,111.25862068965516,553.7211999603448,0.47586206896551353,4.603448275862069
3,10,173.948275862069,560.8807666396552,1.0086206896551737,4.793103448275862
3,11,201.75862068965512,568.2311209706897,1.5258620689655187,5.155172413793104
3,12,208.62068965517247,567.5829656,1.9344827586206903,4.827586206896552
3,13,195.77586206896552,564.1220978741378,2.208620689655176,5.086206896551725
3,14,138.77586206896555,555.5191500086207,2.3431034482758597,4.67241379310345
3,15,78.05172413793107,549.7922728034483,2.2568965517241364,4.56896551724138
