x, y, z
0.109044, -0.080239, -0.042302
0.109566, -0.079525, -0.041499
0.110083, -0.078808, -0.040697
0.110596, -0.078086, -0.039896
0.111104, -0.077361, -0.039097
0.112109, -0.075897, -0.037505
0.113099, -0.074415, -0.035925
0.114071, -0.072915, -0.034356
0.115027, -0.071397, -0.032796
0.115966, -0.069862, -0.031247
0.116888, -0.068309, -0.029709
0.117791, -0.066739, -0.028182
0.118677, -0.065152, -0.026666
0.119544, -0.063546, -0.025162
0.120392, -0.061924, -0.023669
0.121222, -0.060284, -0.022188
0.122032, -0.058627, -0.020720
0.122822, -0.056953, -0.019264
0.123590, -0.055267, -0.017810
0.124337, -0.053564, -0.016370
0.125065, -0.051843, -0.014944
0.125771, -0.050104, -0.013534
0.126457, -0.048347, -0.012141
0.127122, -0.046571, -0.010765
0.127765, -0.044776, -0.009408
0.128386, -0.042963, -0.008069
0.128985, -0.041132, -0.006749
0.129560, -0.039282, -0.005446
0.130112, -0.037414, -0.004162
0.130639, -0.035528, -0.002898
0.131142, -0.033623, -0.001656
0.131621, -0.031699, -0.000436
0.132074, -0.029754, 0.000759
0.132502, -0.027788, 0.001928
0.132902, -0.025803, 0.003072
0.133276, -0.023800, 0.004193
0.133621, -0.021779, 0.005294
0.133937, -0.019744, 0.006376
0.134223, -0.017694, 0.007441
0.134479, -0.015626, 0.008481
0.134706, -0.013536, 0.009487
0.134902, -0.011418, 0.010449
0.135067, -0.009267, 0.011357
0.135199, -0.007079, 0.012201
0.135297, -0.004851, 0.012979
0.135359, -0.002586, 0.013693
0.135384, -0.000282, 0.014337
0.135368, 0.002067, 0.014899
0.135310, 0.004470, 0.015366
0.135206, 0.006934, 0.015720
0.135135, 0.008202, 0.015831
0.135050, 0.009506, 0.015875
0.134947, 0.010864, 0.015822
0.134823, 0.012308, 0.015612
0.134705, 0.013541, 0.015302
0.134640, 0.014177, 0.015110
0.134567, 0.014852, 0.014848
0.134525, 0.015230, 0.014644
0.134500, 0.015448, 0.014490
0.134485, 0.015576, 0.014378
0.134464, 0.015759, 0.014168
0.134439, 0.015971, 0.013666
0.134436, 0.015992, 0.013508
0.134436, 0.015996, 0.013262
0.134442, 0.015947, 0.012874
0.134464, 0.015756, 0.012264
0.134493, 0.015503, 0.011764
0.134564, 0.014882, 0.010976
0.134658, 0.014003, 0.010172
0.134749, 0.013101, 0.009411
0.134835, 0.012176, 0.008689
0.134918, 0.011225, 0.008013
0.135066, 0.009275, 0.006744
0.135187, 0.007299, 0.005517
0.135280, 0.005303, 0.004324
0.135344, 0.003289, 0.003163
0.135378, 0.001259, 0.002028
0.135382, -0.000784, 0.000915
0.135354, -0.002837, -0.000179
0.135295, -0.004897, -0.001260
0.135205, -0.006962, -0.002330
0.135083, -0.009029, -0.003392
0.134929, -0.011097, -0.004450
0.134743, -0.013163, -0.005506
0.134525, -0.015226, -0.006563
0.134276, -0.017284, -0.007621
0.133996, -0.019338, -0.008680
0.133684, -0.021387, -0.009740
0.133341, -0.023430, -0.010800
0.132967, -0.025469, -0.011859
0.132561, -0.027502, -0.012918
0.132125, -0.029528, -0.013977
0.131657, -0.031548, -0.015036
0.131159, -0.033560, -0.016094
0.130629, -0.035564, -0.017153
0.130070, -0.037560, -0.018212
0.129479, -0.039547, -0.019271
0.128859, -0.041525, -0.020330
0.128208, -0.043493, -0.021388
0.127527, -0.045451, -0.022447
0.126816, -0.047398, -0.023506
0.126075, -0.049334, -0.024565
0.125305, -0.051259, -0.025624
0.124506, -0.053171, -0.026683
0.123677, -0.055071, -0.027742
0.122819, -0.056959, -0.028801
0.121933, -0.058832, -0.029859
0.121018, -0.060692, -0.030918
0.120074, -0.062538, -0.031977
0.119118, -0.064341, -0.033093
0.118121, -0.066153, -0.034161
0.117097, -0.067949, -0.035230
0.116046, -0.069730, -0.036298
0.114967, -0.071494, -0.037366
0.113862, -0.073241, -0.038435
0.112730, -0.074971, -0.039503
0.111572, -0.076684, -0.040571
0.110983, -0.077534, -0.041106
0.110388, -0.078379, -0.041640
0.109786, -0.079220, -0.042174
0.109178, -0.080056, -0.042708
