x, y, z
0.059896, -0.038690, -0.040908
0.060102, -0.038370, -0.040243
0.060306, -0.038047, -0.039578
0.060510, -0.037724, -0.038914
0.060711, -0.037398, -0.038251
0.061112, -0.036740, -0.036928
0.061508, -0.036073, -0.035611
0.061900, -0.035396, -0.034299
0.062287, -0.034710, -0.032992
0.062669, -0.034016, -0.031691
0.063046, -0.033312, -0.030395
0.063418, -0.032598, -0.029104
0.063785, -0.031875, -0.027819
0.064146, -0.031142, -0.026540
0.064501, -0.030399, -0.025267
0.064850, -0.029647, -0.023999
0.065193, -0.028884, -0.022738
0.065530, -0.028111, -0.021483
0.065859, -0.027334, -0.020229
0.066180, -0.026545, -0.018982
0.066495, -0.025746, -0.017742
0.066804, -0.024935, -0.016510
0.067105, -0.024111, -0.015286
0.067400, -0.023275, -0.014072
0.067687, -0.022426, -0.012866
0.067967, -0.021565, -0.011670
0.068238, -0.020690, -0.010482
0.068501, -0.019802, -0.009304
0.068755, -0.018902, -0.008136
0.068999, -0.017987, -0.006977
0.069235, -0.017059, -0.005828
0.069461, -0.016115, -0.004692
0.069676, -0.015156, -0.003567
0.069881, -0.014180, -0.002456
0.070075, -0.013187, -0.001357
0.070257, -0.012181, -0.000270
0.070427, -0.011160, 0.000808
0.070583, -0.010128, 0.001876
0.070725, -0.009084, 0.002935
0.070853, -0.008025, 0.003982
0.070966, -0.006945, 0.005011
0.071066, -0.005841, 0.006019
0.071150, -0.004706, 0.007000
0.071218, -0.003535, 0.007948
0.071268, -0.002328, 0.008864
0.071297, -0.001086, 0.009748
0.071305, 0.000194, 0.010596
0.071289, 0.001518, 0.011404
0.071247, 0.002893, 0.012164
0.071174, 0.004327, 0.012867
0.071124, 0.005079, 0.013186
0.071064, 0.005866, 0.013472
0.070990, 0.006705, 0.013708
0.070896, 0.007627, 0.013866
0.070804, 0.008440, 0.013921
0.070752, 0.008865, 0.013930
0.070693, 0.009328, 0.013905
0.070657, 0.009598, 0.013855
0.070634, 0.009761, 0.013805
0.070620, 0.009861, 0.013761
0.070599, 0.010013, 0.013670
0.070566, 0.010240, 0.013405
0.070560, 0.010284, 0.013313
0.070553, 0.010335, 0.013163
0.070546, 0.010380, 0.012917
0.070545, 0.010383, 0.012506
0.070554, 0.010328, 0.012151
0.070586, 0.010104, 0.011546
0.070639, 0.009727, 0.010880
0.070693, 0.009327, 0.010236
0.070747, 0.008905, 0.009612
0.070802, 0.008459, 0.009010
0.070908, 0.007521, 0.007849
0.071003, 0.006560, 0.006708
0.071087, 0.005579, 0.005585
0.071158, 0.004580, 0.004477
0.071216, 0.003565, 0.003383
0.071260, 0.002539, 0.002300
0.071290, 0.001501, 0.001226
0.071304, 0.000456, 0.000159
0.071303, -0.000595, -0.000903
0.071286, -0.001649, -0.001961
0.071254, -0.002706, -0.003016
0.071206, -0.003764, -0.004071
0.071142, -0.004819, -0.005127
0.071063, -0.005873, -0.006183
0.070968, -0.006926, -0.007239
0.070858, -0.007976, -0.008296
0.070732, -0.009025, -0.009352
0.070591, -0.010072, -0.010409
0.070434, -0.011117, -0.011465
0.070261, -0.012160, -0.012521
0.070073, -0.013200, -0.013577
0.069870, -0.014237, -0.014634
0.069651, -0.015271, -0.015690
0.069417, -0.016302, -0.016746
0.069168, -0.017329, -0.017802
0.068903, -0.018352, -0.018859
0.068624, -0.019371, -0.019915
0.068329, -0.020386, -0.020971
0.068020, -0.021396, -0.022027
0.067695, -0.022402, -0.023084
0.067356, -0.023403, -0.024140
0.067001, -0.024399, -0.025196
0.066632, -0.025389, -0.026252
0.066249, -0.026374, -0.027308
0.065851, -0.027353, -0.028365
0.065438, -0.028325, -0.029421
0.065011, -0.029292, -0.030477
0.064583, -0.030225, -0.031562
0.064130, -0.031174, -0.032623
0.063663, -0.032116, -0.033684
0.063183, -0.033052, -0.034745
0.062688, -0.033980, -0.035806
0.062180, -0.034901, -0.036867
0.061659, -0.035814, -0.037928
0.061124, -0.036720, -0.038989
0.060852, -0.037169, -0.039519
0.060576, -0.037617, -0.040050
0.060297, -0.038063, -0.040580
0.060014, -0.038507, -0.041111
