x, y, z
0.134923, -0.085420, -0.035617
0.135409, -0.084648, -0.034902
0.135890, -0.083874, -0.034187
0.136367, -0.083096, -0.033474
0.136839, -0.082315, -0.032762
0.137773, -0.080742, -0.031346
0.138692, -0.079154, -0.029941
0.139595, -0.077551, -0.028547
0.140481, -0.075933, -0.027163
0.141351, -0.074301, -0.025789
0.142204, -0.072655, -0.024427
0.143041, -0.070994, -0.023075
0.143860, -0.069318, -0.021735
0.144662, -0.067629, -0.020406
0.145447, -0.065925, -0.019089
0.146213, -0.064206, -0.017785
0.146962, -0.062474, -0.016492
0.147692, -0.060727, -0.015212
0.148402, -0.058971, -0.013934
0.149094, -0.057201, -0.012670
0.149766, -0.055416, -0.011421
0.150420, -0.053616, -0.010187
0.151054, -0.051801, -0.008971
0.151670, -0.049971, -0.007772
0.152266, -0.048125, -0.006591
0.152841, -0.046264, -0.005429
0.153397, -0.044387, -0.004285
0.153931, -0.042496, -0.003160
0.154445, -0.040590, -0.002054
0.154937, -0.038669, -0.000967
0.155408, -0.036731, 0.000098
0.155857, -0.034778, 0.001140
0.156283, -0.032808, 0.002157
0.156687, -0.030820, 0.003148
0.157068, -0.028816, 0.004114
0.157425, -0.026797, 0.005057
0.157758, -0.024764, 0.005980
0.158066, -0.022718, 0.006883
0.158348, -0.020660, 0.007769
0.158604, -0.018587, 0.008631
0.158836, -0.016495, 0.009458
0.159041, -0.014380, 0.010240
0.159220, -0.012236, 0.010968
0.159373, -0.010061, 0.011632
0.159497, -0.007852, 0.012230
0.159591, -0.005612, 0.012762
0.159655, -0.003338, 0.013225
0.159686, -0.001025, 0.013605
0.159684, 0.001334, 0.013889
0.159646, 0.003745, 0.014060
0.159612, 0.004981, 0.014079
0.159567, 0.006248, 0.014031
0.159511, 0.007561, 0.013884
0.159439, 0.008947, 0.013580
0.159369, 0.010122, 0.013193
0.159329, 0.010726, 0.012963
0.159285, 0.011364, 0.012662
0.159259, 0.011716, 0.012438
0.159244, 0.011917, 0.012274
0.159236, 0.012034, 0.012156
0.159223, 0.012196, 0.011941
0.159210, 0.012368, 0.011439
0.159209, 0.012377, 0.011285
0.159210, 0.012365, 0.011046
0.159216, 0.012289, 0.010675
0.159234, 0.012061, 0.010098
0.159255, 0.011781, 0.009632
0.159302, 0.011123, 0.008913
0.159363, 0.010214, 0.008196
0.159420, 0.009285, 0.007523
0.159472, 0.008336, 0.006889
0.159520, 0.007367, 0.006301
0.159599, 0.005387, 0.005210
0.159654, 0.003387, 0.004161
0.159684, 0.001370, 0.003146
0.159688, -0.000661, 0.002162
0.159667, -0.002705, 0.001205
0.159619, -0.004759, 0.000271
0.159544, -0.006821, -0.000645
0.159442, -0.008888, -0.001547
0.159313, -0.010959, -0.002438
0.159157, -0.013032, -0.003322
0.158974, -0.015104, -0.004201
0.158764, -0.017175, -0.005078
0.158526, -0.019242, -0.005956
0.158262, -0.021305, -0.006836
0.157971, -0.023364, -0.007717
0.157654, -0.025419, -0.008598
0.157309, -0.027470, -0.009478
0.156938, -0.029516, -0.010359
0.156540, -0.031558, -0.011239
0.156116, -0.033594, -0.012119
0.155665, -0.035625, -0.012999
0.155188, -0.037649, -0.013879
0.154685, -0.039667, -0.014759
0.154155, -0.041679, -0.015639
0.153599, -0.043683, -0.016520
0.153017, -0.045680, -0.017400
0.152409, -0.047669, -0.018280
0.151775, -0.049650, -0.019160
0.151116, -0.051622, -0.020040
0.150431, -0.053586, -0.020920
0.149720, -0.055541, -0.021801
0.148984, -0.057486, -0.022681
0.148222, -0.059422, -0.023561
0.147436, -0.061347, -0.024441
0.146624, -0.063262, -0.025321
0.145788, -0.065167, -0.026201
0.144927, -0.067060, -0.027081
0.144053, -0.068918, -0.028019
0.143145, -0.070784, -0.028908
0.142213, -0.072638, -0.029798
0.141257, -0.074481, -0.030688
0.140277, -0.076310, -0.031578
0.139273, -0.078127, -0.032467
0.138246, -0.079930, -0.033357
0.137196, -0.081720, -0.034247
0.136662, -0.082610, -0.034691
0.136122, -0.083496, -0.035136
0.135576, -0.084379, -0.035581
0.135025, -0.085258, -0.036026
