x, y, z
0.083241, -0.070167, -0.048863
0.083742, -0.069568, -0.047992
0.084238, -0.068966, -0.047122
0.084731, -0.068360, -0.046253
0.085220, -0.067749, -0.045386
0.086188, -0.066514, -0.043658
0.087142, -0.065258, -0.041940
0.088082, -0.063984, -0.040231
0.089007, -0.062691, -0.038533
0.089917, -0.061379, -0.036843
0.090811, -0.060047, -0.035164
0.091690, -0.058697, -0.033494
0.092552, -0.057328, -0.031835
0.093398, -0.055940, -0.030187
0.094226, -0.054533, -0.028549
0.095038, -0.053106, -0.026923
0.095831, -0.051661, -0.025307
0.096606, -0.050197, -0.023703
0.097359, -0.048720, -0.022101
0.098094, -0.047224, -0.020512
0.098809, -0.045708, -0.018935
0.099505, -0.044172, -0.017374
0.100181, -0.042616, -0.015827
0.100838, -0.041038, -0.014297
0.101474, -0.039440, -0.012784
0.102088, -0.037821, -0.011287
0.102681, -0.036181, -0.009807
0.103251, -0.034520, -0.008345
0.103798, -0.032839, -0.006899
0.104321, -0.031138, -0.005471
0.104820, -0.029414, -0.004063
0.105294, -0.027669, -0.002676
0.105743, -0.025900, -0.001311
0.106166, -0.024108, 0.000029
0.106562, -0.022293, 0.001347
0.106929, -0.020458, 0.002644
0.107268, -0.018603, 0.003922
0.107576, -0.016731, 0.005183
0.107852, -0.014842, 0.006428
0.108098, -0.012933, 0.007650
0.108312, -0.010999, 0.008841
0.108493, -0.009033, 0.009992
0.108642, -0.007028, 0.011093
0.108755, -0.004981, 0.012135
0.108830, -0.002889, 0.013117
0.108866, -0.000755, 0.014039
0.108860, 0.001425, 0.014898
0.108807, 0.003656, 0.015682
0.108706, 0.005947, 0.016378
0.108551, 0.008309, 0.016971
0.108451, 0.009530, 0.017207
0.108333, 0.010793, 0.017381
0.108192, 0.012117, 0.017466
0.108024, 0.013539, 0.017407
0.107863, 0.014766, 0.017230
0.107774, 0.015402, 0.017107
0.107674, 0.016083, 0.016920
0.107616, 0.016469, 0.016760
0.107581, 0.016695, 0.016632
0.107560, 0.016831, 0.016535
0.107529, 0.017028, 0.016350
0.107488, 0.017284, 0.015882
0.107482, 0.017320, 0.015730
0.107478, 0.017348, 0.015491
0.107479, 0.017339, 0.015108
0.107499, 0.017214, 0.014495
0.107530, 0.017020, 0.013983
0.107612, 0.016496, 0.013152
0.107727, 0.015725, 0.012281
0.107841, 0.014926, 0.011448
0.107952, 0.014101, 0.010652
0.108060, 0.013247, 0.009897
0.108262, 0.011481, 0.008465
0.108437, 0.009685, 0.007071
0.108584, 0.007865, 0.005709
0.108702, 0.006023, 0.004375
0.108789, 0.004161, 0.003066
0.108845, 0.002284, 0.001777
0.108868, 0.000395, 0.000505
0.108858, -0.001503, -0.000755
0.108815, -0.003408, -0.002004
0.108739, -0.005317, -0.003247
0.108629, -0.007227, -0.004485
0.108485, -0.009135, -0.005722
0.108308, -0.011041, -0.006960
0.108097, -0.012942, -0.008199
0.107853, -0.014838, -0.009439
0.107576, -0.016730, -0.010679
0.107265, -0.018616, -0.011920
0.106922, -0.020497, -0.013160
0.106545, -0.022372, -0.014399
0.106136, -0.024240, -0.015639
0.105694, -0.026101, -0.016878
0.105219, -0.027953, -0.018117
0.104712, -0.029797, -0.019357
0.104172, -0.031632, -0.020596
0.103600, -0.033457, -0.021836
0.102997, -0.035271, -0.023075
0.102361, -0.037075, -0.024315
0.101694, -0.038867, -0.025554
0.100996, -0.040648, -0.026794
0.100266, -0.042415, -0.028033
0.099506, -0.044170, -0.029273
0.098715, -0.045911, -0.030512
0.097893, -0.047638, -0.031752
0.097041, -0.049350, -0.032991
0.096159, -0.051047, -0.034231
0.095248, -0.052728, -0.035470
0.094307, -0.054393, -0.036710
0.093356, -0.056010, -0.038002
0.092361, -0.057636, -0.039250
0.091338, -0.059244, -0.040498
0.090286, -0.060834, -0.041746
0.089207, -0.062406, -0.042995
0.088101, -0.063958, -0.044243
0.086968, -0.065491, -0.045491
0.085808, -0.067003, -0.046739
0.085218, -0.067752, -0.047363
0.084622, -0.068495, -0.047987
0.084019, -0.069234, -0.048612
0.083409, -0.069967, -0.049236
